Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Renault,Duster,2018,I рестайлинг (2015—2021),131746 км,11 записей в отчёте Автотеки,,2,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,Dakar Edition,Внедорожник 5-дверный,Серебряный,Левый,X7LH*************,,1 615 000
Renault,Arkana,2019,I (2019—2023),122256 км,9 записей в отчёте Автотеки,,2,Не битый,1.6 СVT (114 л.с.),1.6 л,Бензин,Вариатор,Передний,Life,Внедорожник 5-дверный,Коричневый,Левый,X7LR*************,,1 949 900
Renault,Symbol,2003,I рестайлинг (2002—2006),235000 км,11 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Седан,Красный,Левый,VF1L*************,Не интересует,220 000
Renault,Arkana,2019,I (2019—2023),127706 км,17 записей в отчёте Автотеки,,1,Не битый,1.3 TCe 4WD CVT (150 л.с.),1.3 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Серый,Левый,X7LR*************,,1 999 000
Renault,Symbol,2002,I рестайлинг (2002—2006),228000 км,4 записи в отчёте Автотеки,Дубликат,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Седан,Зелёный,Левый,VF1L*************,Не интересует,250 000
Renault,Duster,2019,I рестайлинг (2015—2021),59493 км,3 записи в отчёте Автотеки,,2,Не битый,1.5 dCi 4WD MT (109 л.с.),1.5 л,Дизель,Механика,Полный,Privilege,Внедорожник 5-дверный,Белый,Левый,X7LH*************,,1 549 000
Renault,Megane,2001,I рестайлинг (1999—2003),246000 км,10 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 MT (95 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Седан,Синий,Левый,VF1L*************,Не интересует,129 000
Renault,Kaptur,2018,I (2016—2020),102440 км,12 записей в отчёте Автотеки,,1,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,Extreme,Внедорожник 5-дверный,Коричневый,Левый,X7LA*************,Возможен,1 925 000
Renault,Duster,2018,I рестайлинг (2015—2021),86000 км,3 записи в отчёте Автотеки,,1,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,X7LH*************,,1 781 000
Renault,Scenic,2014,III рестайлинг 2 (2013—2016),62000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (110 л.с.),1.6 л,Бензин,Механика,Передний,,Минивэн,Чёрный,Левый,VF1J*************,Не интересует,1 250 000
Renault,Logan,2018,II рестайлинг (2018—2023),69000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Style,Седан,Белый,Левый,X7L4*************,Возможен,1 059 000
Renault,Logan,2014,II (2012—2018),236000 км,10 записей в отчёте Автотеки,,2,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,Confort,Седан,Бежевый,Левый,X7L4*************,,601 900
Renault,Duster,2020,I рестайлинг (2015—2021),37819 км,2 записи в отчёте Автотеки,,1,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,Privilege,Внедорожник 5-дверный,Серый,Левый,X7LH*************,,2 049 000
Renault,Kaptur,2019,I (2016—2020),5000 км,2 записи в отчёте Автотеки,,1,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,Style,Внедорожник 5-дверный,Белый,Левый,X7LA*************,,2 259 000
Renault,Arkana,2020,I (2019—2023),64633 км,9 записей в отчёте Автотеки,,1,Не битый,1.6 СVT (114 л.с.),1.6 л,Бензин,Вариатор,Передний,Style,Внедорожник 5-дверный,Белый,Левый,X7LR*************,,2 150 000
Renault,Koleos,2012,I рестайлинг (2011—2013),204170 км,16 записей в отчёте Автотеки,,3,Не битый,2.5 4WD CVT (171 л.с.),2.5 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Серебряный,Левый,X7L8*************,Возможен,1 199 000
Renault,Duster,2014,I (2010—2015),118000 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 4WD MT (102 л.с.),1.6 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Коричневый,Левый,X7LH*************,Не интересует,1 330 000
Renault,Logan,2009,I (2004—2009),150000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,X7LL*************,Не интересует,600 000
Renault,Arkana,2021,I (2019—2023),34476 км,7 записей в отчёте Автотеки,,1,Не битый,1.3 TCe CVT (150 л.с.),1.3 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Красный,Левый,X7LR*************,Возможен,2 365 000
Renault,Kaptur,2018,I (2016—2020),103105 км,9 записей в отчёте Автотеки,,2,Не битый,1.6 CVT (114 л.с.),1.6 л,Бензин,Вариатор,Передний,Style,Внедорожник 5-дверный,Белый,Левый,X7LA*************,,1 429 000
Renault,Sandero,2013,I (2009—2014),163802 км,26 записей в отчёте Автотеки,,1,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,X7LB*************,Возможен,741 000
Renault,Kaptur,2019,I (2016—2020),52238 км,12 записей в отчёте Автотеки,,1,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,Drive,Внедорожник 5-дверный,Чёрный,Левый,X7LA*************,,1 930 000
Renault,Sandero Stepway,2020,II рестайлинг (2018—2023),57566 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Бежевый,Левый,X7L5*************,Возможен,1 599 000
Renault,Duster,2019,I рестайлинг (2015—2021),41138 км,8 записей в отчёте Автотеки,,2,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,Drive,Внедорожник 5-дверный,Зелёный,Левый,X7LH*************,Возможен,1 796 400
Renault,Symbol,2007,I рестайлинг 2 (2006—2008),213667 км,13 записей в отчёте Автотеки,,3,Не битый,1.4 AT (98 л.с.),1.4 л,Бензин,Автомат,Передний,Expression,Седан,Серебряный,Левый,VF1L*************,Возможен,279 000
Renault,Kaptur,2018,I (2016—2020),77044 км,12 записей в отчёте Автотеки,,3,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,Style,Внедорожник 5-дверный,Серебряный,Левый,X7LA*************,Возможен,1 844 400
Renault,Logan,2012,I рестайлинг (2009—2015),242000 км,2 записи в отчёте Автотеки,Оригинал,3,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,X7LL*************,Не интересует,430 000
Renault,Arkana,2019,I (2019—2023),75020 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 4WD MT (114 л.с.),1.6 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Серый,Левый,X7LR*************,,2 018 000
Renault,Grand Scenic,2017,IV (2016—2023),130200 км,10 записей в отчёте Автотеки,,1,Не битый,1.5 dCi AMT (110 л.с.),1.5 л,Дизель,Робот,Передний,Базовая,Минивэн,Чёрный,Левый,VF1R*************,,2 099 000
Renault,Kaptur,2016,I (2016—2020),81000 км,3 записи в отчёте Автотеки,,3,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Серебряный,Левый,X7LA*************,,1 630 000
Renault,Sandero Stepway,2016,II (2013—2018),104954 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,X7L5*************,,1 299 000
Renault,Duster,2020,I рестайлинг (2015—2021),66693 км,8 записей в отчёте Автотеки,,1,Не битый,1.6 4WD MT (114 л.с.),1.6 л,Бензин,Механика,Полный,Life,Внедорожник 5-дверный,Белый,Левый,X7LH*************,Возможен,1 849 000
Renault,Logan,2020,II рестайлинг (2018—2023),186000 км,Проверить в Автотеке,,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Life,Седан,Белый,Левый,X7L4*************,,990 000
Renault,Kaptur,2017,I (2016—2020),73580 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 CVT (114 л.с.),1.6 л,Бензин,Вариатор,Передний,Drive,Внедорожник 5-дверный,Белый,Левый,X7LA*************,,1 760 000
Renault,Logan,2011,I рестайлинг (2009—2015),175000 км,15 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Authentique,Седан,Красный,Левый,X7LL*************,Не интересует,600 000
Renault,Logan,2011,I рестайлинг (2009—2015),190000 км,12 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 AT (103 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Бежевый,Левый,X7LL*************,Не интересует,800 000
Renault,Sandero Stepway,2021,II рестайлинг (2018—2023),16982 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Life,Хетчбек 5-дверный,Чёрный,Левый,X7L5*************,,1 660 000
Renault,Duster,2014,I (2010—2015),112687 км,19 записей в отчёте Автотеки,,2,Не битый,1.6 4WD MT (102 л.с.),1.6 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Бежевый,Левый,X7LH*************,Возможен,1 159 000
Renault,Logan Stepway,2022,I (2018—2023),18286 км,9 записей в отчёте Автотеки,,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Special Edition,Седан,Серый,Левый,X7L4*************,Возможен,1 579 000
Renault,Duster,2014,I (2010—2015),77800 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.5 dCi 4WD MT (90 л.с.),1.5 л,Дизель,Механика,Полный,Privilege,Внедорожник 5-дверный,Чёрный,Левый,X7LH*************,Не интересует,1 399 000
Renault,Arkana,2020,I (2019—2023),41901 км,8 записей в отчёте Автотеки,,1,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Коричневый,Левый,X7LR*************,Возможен,1 909 000
Renault,Sandero,2013,I (2009—2014),118000 км,4 записи в отчёте Автотеки,,1,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,X7LB*************,,670 000
Renault,Kaptur,2016,I (2016—2020),101678 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Белый,Левый,X7LA*************,Возможен,1 523 000
Renault,Logan,2015,I рестайлинг (2009—2015),187000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Expression,Седан,Серый,Левый,X7LL*************,Возможен,469 999
Renault,Kaptur,2018,I (2016—2020),31000 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,Style,Внедорожник 5-дверный,Оранжевый,Левый,X7LA*************,,1 999 000
Renault,Sandero Stepway,2020,II рестайлинг (2018—2023),97000 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,,Хетчбек 5-дверный,Синий,Левый,X7L5*************,,1 499 000
Renault,Duster,2014,I (2010—2015),193000 км,4 записи в отчёте Автотеки,,3,Не битый,2.0 4WD MT (135 л.с.),2 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Коричневый,Левый,X7LH*************,,1 150 000
Renault,Modus,2005,I (2004—2008),222000 км,14 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.1 MT (75 л.с.),1.1 л,Бензин,Механика,Передний,Базовая,Минивэн,Голубой,Левый,VF1J*************,,365 000
Renault,Duster,2018,I рестайлинг (2015—2021),57200 км,5 записей в отчёте Автотеки,,2,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,Privilege,Внедорожник 5-дверный,Чёрный,Левый,X7LH*************,Возможен,1 508 000
Renault,Arkana,2019,I (2019—2023),55000 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 СVT (114 л.с.),1.6 л,Бензин,Вариатор,Передний,Life,Внедорожник 5-дверный,Чёрный,Левый,X7LR*************,Не интересует,2 120 000
Renault,Logan,2020,II рестайлинг (2018—2023),54994 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 AT (102 л.с.),1.6 л,Бензин,Автомат,Передний,Life,Седан,Белый,Левый,X7L4*************,,1 449 000
Renault,Duster,2016,I рестайлинг (2015—2021),67174 км,15 записей в отчёте Автотеки,,3,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,Expression,Внедорожник 5-дверный,Белый,Левый,X7LH*************,,1 544 900
Renault,Kaptur,2021,I рестайлинг (2020—2023),21000 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,Drive,Внедорожник 5-дверный,Чёрный,Левый,X7LA*************,,1 999 000
Renault,Kaptur,2020,I рестайлинг (2020—2023),41260 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Серебряный,Левый,X7LA*************,Возможен,2 000 000
Renault,Logan,2021,II рестайлинг (2018—2023),46579 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Life,Седан,Белый,Левый,X7L4*************,,1 180 000
Renault,Duster,2019,I рестайлинг (2015—2021),68600 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Чёрный,Левый,X7LH*************,Не интересует,1 400 000
Renault,Logan,2021,II рестайлинг (2018—2023),3788 км,Проверить в Автотеке,,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Белый,Левый,X7L4*************,,1 569 000
Renault,Kaptur,2017,I (2016—2020),85000 км,14 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 CVT (114 л.с.),1.6 л,Бензин,Вариатор,Передний,Style,Внедорожник 5-дверный,Оранжевый,Левый,X7LA*************,,1 470 000
Renault,Logan,2008,I (2004—2009),153000 км,3 записи в отчёте Автотеки,,4+,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Privilege,Седан,Синий,Левый,X7LL*************,,213 900
Renault,Sandero,2013,I (2009—2014),173000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (84 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,X7LB*************,,650 000
Renault,Arkana,2019,I (2019—2023),70778 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Зелёный,Левый,X7LR*************,Возможен,1 879 000
Renault,Grand Scenic,2007,II рестайлинг (2006—2009),259000 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.5 dCi MT (105 л.с.),1.5 л,Дизель,Механика,Передний,Базовая,Минивэн,Голубой,Левый,VF1J*************,Не интересует,430 000
Renault,Duster,2022,II (2017—2023),41470 км,5 записей в отчёте Автотеки,,1,Не битый,1.5 dCi 4WD MT (109 л.с.),1.5 л,Дизель,Механика,Полный,Life,Внедорожник 5-дверный,Серый,Левый,X7LH*************,,2 500 000
Renault,Duster,2012,I (2010—2015),125000 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 4WD MT (102 л.с.),1.6 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Серебряный,Левый,X7LH*************,,990 000
Renault,Sandero Stepway,2017,II (2013—2018),96000 км,3 записи в отчёте Автотеки,,2,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Бежевый,Левый,X7L5*************,,1 230 000
Renault,Duster,2019,I рестайлинг (2015—2021),82801 км,12 записей в отчёте Автотеки,,2,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Серый,Левый,X7LH*************,Возможен,1 859 000
Renault,Kaptur,2020,I рестайлинг (2020—2023),70000 км,7 записей в отчёте Автотеки,,1,Не битый,1.3 TCe 4WD CVT (150 л.с.),1.3 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Чёрный,Левый,X7LA*************,Возможен,1 919 000
Renault,Logan,2007,I (2004—2009),160950 км,5 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Синий,Левый,X7LL*************,Не интересует,450 000
Renault,Logan,2019,II рестайлинг (2018—2023),79000 км,12 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 AT (102 л.с.),1.6 л,Бензин,Автомат,Передний,Life,Седан,Белый,Левый,X7L4*************,Возможен,1 175 000
Renault,Duster,2020,I рестайлинг (2015—2021),66236 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,1.6 4WD MT (114 л.с.),1.6 л,Бензин,Механика,Полный,Privilege,Внедорожник 5-дверный,Белый,Левый,X7LH*************,,1 700 000
Renault,Duster,2013,I (2010—2015),80961 км,15 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 4WD MT (102 л.с.),1.6 л,Бензин,Механика,Полный,Expression,Внедорожник 5-дверный,Белый,Левый,X7LH*************,Возможен,1 248 000
Renault,Sandero Stepway,2022,II рестайлинг (2018—2023),17285 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Special Edition,Хетчбек 5-дверный,Бежевый,Левый,X7L5*************,,1 609 883
Renault,Duster,2018,I рестайлинг (2015—2021),26735 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 4WD MT (114 л.с.),1.6 л,Бензин,Механика,Полный,Drive,Внедорожник 5-дверный,Зелёный,Левый,X7LH*************,,1 569 000
Renault,Duster,2016,I рестайлинг (2015—2021),79118 км,11 записей в отчёте Автотеки,,2,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,Dakar Black Edition,Внедорожник 5-дверный,Коричневый,Левый,X7LH*************,,1 661 289
Renault,Koleos,2018,II (2016—2019),65000 км,6 записей в отчёте Автотеки,Электронный,2,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,Executive,Внедорожник 5-дверный,Белый,Левый,KNME*************,Не интересует,3 200 000
Renault,Duster,2019,I рестайлинг (2015—2021),81740 км,10 записей в отчёте Автотеки,,1,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,Life,Внедорожник 5-дверный,Белый,Левый,X7LH*************,Возможен,1 699 000
Renault,Scenic,2008,II рестайлинг (2006—2009),188500 км,11 записей в отчёте Автотеки,,3,Не битый,1.5 dCi MT (105 л.с.),1.5 л,Дизель,Механика,Передний,Базовая,Минивэн,Чёрный,Левый,VF1J*************,Возможен,555 000
Renault,Duster,2018,I рестайлинг (2015—2021),137991 км,18 записей в отчёте Автотеки,,2,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,Luxe Privilege,Внедорожник 5-дверный,Белый,Левый,X7LH*************,Возможен,1 456 900
Renault,Kaptur,2020,I рестайлинг (2020—2023),17000 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,1.3 TCe 4WD CVT (150 л.с.),1.3 л,Бензин,Вариатор,Полный,Style TCe 150,Внедорожник 5-дверный,Синий,Левый,X7LA*************,Не интересует,2 400 000
Renault,Sandero Stepway,2019,II рестайлинг (2018—2023),76725 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Life,Хетчбек 5-дверный,Серый,Левый,X7L5*************,Возможен,1 421 000
Renault,Clio,2008,III (2005—2009),173000 км,7 записей в отчёте Автотеки,,3,Не битый,1.5 dCi MT (86 л.с.),1.5 л,Дизель,Механика,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,VF1B*************,,519 000
Renault,Sandero,2016,II (2013—2018),56850 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Privilege,Хетчбек 5-дверный,Бежевый,Левый,X7L5*************,Возможен,1 098 000
Renault,Megane,2018,IV (2016—2023),45000 км,,Электронный,1,Не битый,1.5 dCi MT (115 л.с.),1.5 л,Дизель,Механика,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,VF1R*************,,1 590 000
Renault,Sandero Stepway,2013,I (2009—2014),79900 км,7 записей в отчёте Автотеки,,1,Не битый,1.6 MT (84 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,X7LB*************,Возможен,879 000
Renault,Logan,2020,II рестайлинг (2018—2023),106472 км,Проверить в Автотеке,,2,Не битый,1.6 AT (102 л.с.),1.6 л,Бензин,Автомат,Передний,Life,Седан,Белый,Левый,X7L4*************,,960 000
Renault,Arkana,2020,I (2019—2023),82000 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,1.3 TCe 4WD CVT (150 л.с.),1.3 л,Бензин,Вариатор,Полный,Style TCe 150,Внедорожник 5-дверный,Белый,Левый,X7LR*************,Возможен,2 100 000
Renault,Logan,2015,I рестайлинг (2009—2015),96251 км,13 записей в отчёте Автотеки,Оригинал,1,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Expression,Седан,Серый,Левый,X7LL*************,Возможен,679 000
Renault,Kaptur,2017,I (2016—2020),110738 км,12 записей в отчёте Автотеки,,4+,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Коричневый,Левый,X7LA*************,,1 570 000
Renault,Kaptur,2019,I (2016—2020),89000 км,6 записей в отчёте Автотеки,,1,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,Style,Внедорожник 5-дверный,Белый,Левый,X7LA*************,,1 940 000
Renault,Duster,2012,I (2010—2015),89414 км,11 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Чёрный,Левый,X7LH*************,,950 000
Renault,Duster,2019,I рестайлинг (2015—2021),92853 км,3 записи в отчёте Автотеки,,1,Не битый,1.5 dCi 4WD MT (109 л.с.),1.5 л,Дизель,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,X7LH*************,,1 770 000
Renault,Logan,2011,I рестайлинг (2009—2015),228903 км,12 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,Prestige,Седан,Чёрный,Левый,X7LL*************,,599 000
Renault,Arkana,2022,I (2019—2023),60000 км,Проверить в Автотеке,,1,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,Drive,Внедорожник 5-дверный,Белый,Левый,X7LR*************,,2 110 000
Renault,Kaptur,2016,I (2016—2020),80000 км,15 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 CVT (114 л.с.),1.6 л,Бензин,Вариатор,Передний,Style,Внедорожник 5-дверный,Серый,Левый,X7LA*************,Не интересует,1 600 000
