Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Audi,A5,2010,I (2007—2011),275000 км,25 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.8 TFSI Multitronic (170 л.с.),1.8 л,Бензин,Вариатор,Передний,Base,Купе,Бежевый,Левый,WAUZ*************,Не интересует,1 250 000
Audi,Q5,2017,II (2016—2020),81000 км,11 записей в отчёте Автотеки,Оригинал,2,Не битый,45 TFSI 2.0 quattro S tronic (249 л.с.),2 л,Бензин,Робот,Полный,,Внедорожник 5-дверный,Синий,Левый,WAUZ*************,,3 990 000
Audi,Q3,2013,I (2011—2014),107000 км,16 записей в отчёте Автотеки,,2,Не битый,2.0 TFSI quattro S tronic (170 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Синий,Левый,WAUZ*************,Не интересует,2 500 000
Audi,Q3,2020,II (2018—2023),8212 км,,Электронный,1,Не битый,40 TFSI 2.0 quattro S tronic (190 л.с.),2 л,Бензин,Робот,Полный,,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,,4 450 000
Audi,Q8,2019,I (2018—2023),170000 км,10 записей в отчёте Автотеки,Оригинал,2,Не битый,55 TFSI 3.0 quattro Tiptronic (340 л.с.),3 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,Не интересует,7 000 000
Audi,Q5 e-tron,2022,I (2022—2023),145 км,,,1,Не битый,50 quattro e-tron 0.0 AT (306 л.с.),0 л,Электро,Автомат,Полный,Base,Внедорожник 5-дверный,Оранжевый,Левый,LSV1*************,,6 500 000
Audi,Q3,2013,I (2011—2014),97827 км,23 записи в отчёте Автотеки,,4+,Не битый,2.0 TFSI quattro S tronic (170 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,Не интересует,1 690 000
Audi,Q5,2014,I рестайлинг (2012—2017),174500 км,20 записей в отчёте Автотеки,,3,Не битый,2.0 TFSI quattro Tiptronic (225 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,,1 990 000
Audi,A8,2003,D3 (2002—2005),150000 км,13 записей в отчёте Автотеки,Дубликат,4+,Не битый,4.2 quattro Tiptronic (335 л.с.),4.2 л,Бензин,Автомат,Полный,,Седан,Чёрный,Левый,WAUZ*************,Возможен,520 000
Audi,A4,2008,B8 (2007—2012),250000 км,13 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.8 TFSI MT (160 л.с.),1.8 л,Бензин,Механика,Передний,Base,Седан,Чёрный,Левый,WAUZ*************,Возможен,990 000
Audi,A3,2015,8V (2012—2016),110000 км,20 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.4 TFSI S tronic (125 л.с.),1.4 л,Бензин,Робот,Передний,Ambition,Седан,Белый,Левый,WAUZ*************,Не интересует,1 780 000
Audi,A3,2013,8V (2012—2016),87400 км,33 записи в отчёте Автотеки,,2,Не битый,1.4 TFSI MT (122 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Красный,Левый,WAUZ*************,Возможен,1 357 000
Audi,Q5,2009,I (2008—2012),223666 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,3.0 TDI quattro S tronic (239 л.с.),3 л,Дизель,Робот,Полный,Base,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,Не интересует,1 620 000
Audi,A7,2014,I рестайлинг (2014—2018),125000 км,40 записей в отчёте Автотеки,,4+,Не битый,2.8 FSI quattro S tronic (220 л.с.),2.8 л,Бензин,Робот,Полный,Base,Лифтбек,Коричневый,Левый,WAUZ*************,,3 099 000
Audi,Q3,2014,I (2011—2014),160204 км,12 записей в отчёте Автотеки,,2,Не битый,2.0 TFSI quattro S tronic (170 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,Возможен,1 779 000
Audi,A5,2013,I рестайлинг (2011—2016),143500 км,9 записей в отчёте Автотеки,,2,Не битый,2.0 TFSI quattro S tronic (211 л.с.),2 л,Бензин,Робот,Полный,Base,Купе,Белый,Левый,WAUZ*************,Возможен,1 575 000
Audi,Q5,2012,I (2008—2012),224000 км,39 записей в отчёте Автотеки,,2,Не битый,2.0 TFSI quattro Tiptronic (211 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Коричневый,Левый,WAUZ*************,,1 799 000
Audi,A6,2012,C7 (2011—2014),135600 км,24 записи в отчёте Автотеки,Дубликат,4+,Не битый,2.0 TFSI Multitronic (180 л.с.),2 л,Бензин,Вариатор,Передний,Base,Седан,Чёрный,Левый,WAUZ*************,Не интересует,1 750 000
Audi,A6,2016,C7 рестайлинг (2014—2018),100040 км,25 записей в отчёте Автотеки,Оригинал,3,Не битый,1.8 TFSI S tronic (190 л.с.),1.8 л,Бензин,Робот,Передний,Advance,Седан,Белый,Левый,WAUZ*************,Не интересует,2 420 000
Audi,A5,2021,II рестайлинг (2019—2023),22286 км,Проверить в Автотеке,Электронный,1,Не битый,45 TFSI 2.0 quattro S tronic (249 л.с.),2 л,Бензин,Робот,Полный,Design,Лифтбек,Белый,Левый,WAUZ*************,,5 550 000
Audi,A6,2011,C7 (2011—2014),215000 км,18 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.0 TFSI Multitronic (180 л.с.),2 л,Бензин,Вариатор,Передний,Base,Седан,Чёрный,Левый,WAUZ*************,Возможен,1 700 000
Audi,A4,1996,B5 (1994—1999),410000 км,4 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.8 MT (125 л.с.),1.8 л,Бензин,Механика,Передний,Base,Универсал,Синий,Левый,WAUZ*************,Не интересует,333 333
Audi,Q8,2019,I (2018—2023),41300 км,8 записей в отчёте Автотеки,,1,Не битый,45 TDI 3.0 quattro Tiptronic (249 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Синий,Левый,XW8Z*************,,8 499 000
Audi,A1,2011,8X (2010—2015),98000 км,15 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 TFSI S tronic (122 л.с.),1.4 л,Бензин,Робот,Передний,,Хетчбек 3-дверный,Коричневый,Левый,WAUZ*************,Не интересует,1 250 000
Audi,A6,2013,C7 (2011—2014),250000 км,15 записей в отчёте Автотеки,Оригинал,3,Не битый,2.0 TFSI Multitronic (180 л.с.),2 л,Бензин,Вариатор,Передний,Base,Седан,Чёрный,Левый,WAUZ*************,Не интересует,1 650 000
Audi,Q5,2012,I (2008—2012),90000 км,8 записей в отчёте Автотеки,,2,Не битый,2.0 TFSI quattro S tronic (211 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,,2 103 900
Audi,A6,1999,C5 (1997—2001),71000 км,13 записей в отчёте Автотеки,Дубликат,2,Не битый,2.5 quattro TDI Tiptronic (180 л.с.),2.5 л,Дизель,Автомат,Полный,Base,Седан,Синий,Левый,WAUZ*************,Не интересует,410 000
Audi,A4,2013,B8 рестайлинг (2011—2015),115000 км,3 записи в отчёте Автотеки,Оригинал,3,Не битый,1.8 TFSI MT (170 л.с.),1.8 л,Бензин,Механика,Передний,Base,Седан,Серебряный,Левый,WAUZ*************,Не интересует,1 670 000
Audi,Q7,2020,4M рестайлинг (2019—2023),26000 км,Проверить в Автотеке,Электронный,1,Не битый,45 TDI 3.0 quattro Tiptronic (231 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,Возможен,7 580 000
Audi,Q3,2018,I рестайлинг (2014—2018),40500 км,3 записи в отчёте Автотеки,Дубликат,4+,Не битый,2.0 TFSI quattro S tronic (180 л.с.),2 л,Бензин,Робот,Полный,Sport,Внедорожник 5-дверный,Серый,Левый,WAUZ*************,Не интересует,3 750 000
Audi,A4,2020,B9 рестайлинг (2019—2023),84326 км,,Электронный,1,Не битый,40 TDI 2.0 quattro S tronic (190 л.с.),2 л,Дизель,Робот,Полный,Base,Седан,Белый,Левый,WAUZ*************,,3 400 000
Audi,A6,2013,C7 (2011—2014),133000 км,21 запись в отчёте Автотеки,Оригинал,3,Не битый,3.0 TFSI quattro S tronic (310 л.с.),3 л,Бензин,Робот,Полный,Base,Седан,Серый,Левый,WAUZ*************,Не интересует,1 490 000
Audi,80,1988,B3 (1986—1991),261801 км,4 записи в отчёте Автотеки,Дубликат,3,Не битый,1.8 MT (75 л.с.),1.8 л,Бензин,Механика,Передний,Base,Седан,Белый,Левый,WAUZ*************,Возможен,85 000
Audi,Q5,2015,I рестайлинг (2012—2017),94000 км,12 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 TFSI quattro Tiptronic (224 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,Возможен,2 500 000
Audi,Q5,2012,I (2008—2012),200000 км,12 записей в отчёте Автотеки,,2,Не битый,3.2 FSI quattro Tiptronic (270 л.с.),3.2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Коричневый,Левый,WAUZ*************,Не интересует,1 587 000
Audi,A4,1997,B5 (1994—1999),150000 км,2 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.8 MT (125 л.с.),1.8 л,Бензин,Механика,Передний,Base,Седан,Зелёный,Левый,WAUZ*************,Не интересует,300 000
Audi,A4,2014,B8 рестайлинг (2011—2015),140000 км,28 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.8 TFSI Multitronic (120 л.с.),1.8 л,Бензин,Вариатор,Передний,Base,Седан,Чёрный,Левый,WAUZ*************,Не интересует,1 337 000
Audi,Q5,2011,I (2008—2012),223000 км,30 записей в отчёте Автотеки,Оригинал,4+,Не битый,3.0 TDI quattro S tronic (239 л.с.),3 л,Дизель,Робот,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,,1 849 000
Audi,Q5,2021,II рестайлинг (2020—2023),27216 км,5 записей в отчёте Автотеки,,1,Не битый,45 TFSI 2.0 quattro S tronic (249 л.с.),2 л,Бензин,Робот,Полный,Advance,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,,5 990 000
Audi,A3,2014,8V (2012—2016),85811 км,11 записей в отчёте Автотеки,,3,Не битый,1.2 TFSI S tronic (110 л.с.),1.2 л,Бензин,Робот,Передний,Attraction,Хетчбек 5-дверный,Чёрный,Левый,WAUZ*************,,1 525 000
Audi,A3,2014,8V (2012—2016),67140 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.4 TFSI S tronic (125 л.с.),1.4 л,Бензин,Робот,Передний,Attraction,Седан,Чёрный,Левый,WAUZ*************,Не интересует,1 810 000
Audi,Q8,2023,I (2018—2023),10 км,Проверить в Автотеке,Электронный,1,Не битый,50 TDI 3.0 quattro Tiptronic (286 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,Не интересует,12 340 000
Audi,Q7,2012,4L рестайлинг (2009—2015),304341 км,6 записей в отчёте Автотеки,,4+,Не битый,3.0 TDI quattro Tiptronic (245 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Серый,Левый,WAUZ*************,Возможен,1 999 000
Audi,A6,2014,C7 (2011—2014),210000 км,18 записей в отчёте Автотеки,Оригинал,3,Не битый,2.0 TFSI Multitronic (180 л.с.),2 л,Бензин,Вариатор,Передний,Base,Седан,Чёрный,Левый,WAUZ*************,Не интересует,1 450 000
Audi,Q5,2010,I (2008—2012),281507 км,4 записи в отчёте Автотеки,,4+,Не битый,2.0 TFSI quattro S tronic (211 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,,1 029 000
Audi,Q5,2020,II (2016—2020),27000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,45 TFSI 2.0 quattro S tronic (249 л.с.),2 л,Бензин,Робот,Полный,Sport,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,Не интересует,4 939 000
Audi,100,1983,C3 (1982—1988),100000 км,2 записи в отчёте Автотеки,Оригинал,3,Не битый,1.8 MT (75 л.с.),1.8 л,Бензин,Механика,Передний,Base,Седан,Синий,Левый,WAUZ*************,Не интересует,150 000
Audi,A5,2011,I (2007—2011),209000 км,18 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.0 TFSI quattro S tronic (211 л.с.),2 л,Бензин,Робот,Полный,Base,Лифтбек,Синий,Левый,WAUZ*************,,1 150 000
Audi,A6,1997,C5 (1997—2001),304000 км,11 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.5 quattro TDI MT (180 л.с.),,Дизель,Механика,Полный,Base,Универсал,Чёрный,Левый,WAUZ*************,Не интересует,550 000
Audi,A4,1999,B5 рестайлинг (1999—2001),250000 км,15 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.5 TDI quattro MT (150 л.с.),2.5 л,Дизель,Механика,Полный,Base,Универсал,Бордовый,Левый,WAUZ*************,Не интересует,499 999
Audi,A6,2005,С6 (2004—2008),300000 км,20 записей в отчёте Автотеки,Дубликат,4+,Не битый,3.0 quattro Tiptronic (218 л.с.),3 л,Бензин,Автомат,Полный,Base,Седан,Чёрный,Левый,WAUZ*************,Не интересует,650 000
Audi,Q7,2009,4L (2005—2009),310000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,3.0 TDI quattro Tiptronic (238 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,Возможен,1 550 000
Audi,Q5,2015,I рестайлинг (2012—2017),131000 км,28 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 TFSI quattro AT (225 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,Не интересует,2 550 000
Audi,Q3,2020,II (2018—2023),74000 км,12 записей в отчёте Автотеки,Оригинал,1,Не битый,35 TFSI 1.4 S tronic (150 л.с.),1.4 л,Бензин,Робот,Передний,Base,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,,3 199 999
Audi,Q5,2013,I рестайлинг (2012—2017),127997 км,8 записей в отчёте Автотеки,,2,Не битый,2.0 TFSI quattro Tiptronic (224 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Коричневый,Левый,XW8Z*************,Возможен,2 299 000
Audi,A6,2016,C7 рестайлинг (2014—2018),169218 км,18 записей в отчёте Автотеки,,4+,Не битый,2.0 TFSI quattro S tronic (249 л.с.),2 л,Бензин,Робот,Полный,,Седан,Чёрный,Левый,WAUZ*************,Возможен,2 414 000
Audi,Q8,2018,I (2018—2023),75530 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,55 TFSI 3.0 quattro Tiptronic (340 л.с.),3 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Серый,Левый,WAUZ*************,,7 900 000
Audi,A3,2014,8V (2012—2016),143000 км,19 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 TFSI S tronic (122 л.с.),1.4 л,Бензин,Робот,Передний,,Седан,Чёрный,Левый,WAUZ*************,Не интересует,1 389 000
Audi,RS6,2023,C8 (2019—2023),23 км,,,1,Не битый,4.0 TFSI quattro Tiptronic (600 л.с.),4 л,Бензин,Автомат,Полный,Standart,Универсал,Синий,Левый,WUAZ*************,,22 800 000
Audi,A8,2013,D4 (2010—2014),218000 км,16 записей в отчёте Автотеки,Оригинал,3,Не битый,3.0 TFSI quattro Tiptronic (290 л.с.),3 л,Бензин,Автомат,Полный,Base,Седан,Чёрный,Левый,WAUZ*************,Не интересует,1 890 000
Audi,Q7,2016,4M (2015—2020),168000 км,28 записей в отчёте Автотеки,,4+,Не битый,45 TDI 3.0 quattro Tiptronic (249 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Возможен,3 995 000
Audi,A7,2011,I (2010—2014),162351 км,23 записи в отчёте Автотеки,Дубликат,4+,Не битый,3.0 TDI quattro S tronic (245 л.с.),3 л,Дизель,Робот,Полный,Base,Лифтбек,Чёрный,Левый,WAUZ*************,Возможен,2 500 000
Audi,100,1984,C3 (1982—1988),173000 км,Проверить в Автотеке,Оригинал,4+,Не битый,1.9 MT (100 л.с.),,Бензин,Механика,Передний,Base,Седан,Фиолетовый,Левый,WAUZ*************,Не интересует,110 000
Audi,Q7,2019,4M рестайлинг (2019—2023),94405 км,11 записей в отчёте Автотеки,,2,Не битый,45 TDI 3.0 quattro Tiptronic (249 л.с.),3 л,Дизель,Автомат,Полный,Business,Внедорожник 5-дверный,Серый,Левый,WAUZ*************,Возможен,6 149 000
Audi,A6,2009,C6 рестайлинг (2008—2011),184000 км,17 записей в отчёте Автотеки,Дубликат,3,Не битый,3.0 TFSI quattro Tiptronic (290 л.с.),3 л,Бензин,Автомат,Полный,Base,Седан,Серебряный,Левый,WAUZ*************,Возможен,1 150 000
Audi,Q7,2013,4L рестайлинг (2009—2015),169990 км,16 записей в отчёте Автотеки,Оригинал,2,Не битый,3.0 TDI quattro Tiptronic (245 л.с.),3 л,Дизель,Автомат,Полный,Exclusive Edition,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,Возможен,2 485 000
Audi,A3,2015,8V (2012—2016),150000 км,8 записей в отчёте Автотеки,,2,Не битый,1.4 TFSI S tronic (125 л.с.),1.4 л,Бензин,Робот,Передний,,Седан,Белый,Левый,WAUZ*************,,1 870 000
Audi,Q7,2019,4M (2015—2020),20000 км,Проверить в Автотеке,,1,Не битый,50 TDI 3.0 quattro Tiptronic (286 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Серый,Левый,WAUZ*************,Не интересует,6 300 000
Audi,Q5,2020,II (2016—2020),31700 км,,Электронный,1,Не битый,45 TFSI 2.0 quattro S tronic (252 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,,4 840 000
Audi,Q5,2016,I рестайлинг (2012—2017),79235 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,2.0 TFSI quattro Tiptronic (230 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Синий,Левый,WA1C*************,Возможен,2 840 000
Audi,A6,2006,С6 (2004—2008),256987 км,15 записей в отчёте Автотеки,,4+,Не битый,3.1 quattro Tiptronic (255 л.с.),3.1 л,Бензин,Автомат,Полный,Base,Седан,Серый,Левый,WAUZ*************,,705 900
Audi,A1,2012,8X (2010—2015),171200 км,9 записей в отчёте Автотеки,,4+,Не битый,1.4 TFSI S tronic (122 л.с.),1.4 л,Бензин,Робот,Передний,Attraction,Хетчбек 5-дверный,Чёрный,Левый,WAUZ*************,Возможен,1 116 000
Audi,Q7,2020,4M рестайлинг (2019—2023),29894 км,Проверить в Автотеке,Электронный,1,Не битый,45 TDI 3.0 quattro Tiptronic (231 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Синий,Левый,WAUZ*************,Возможен,7 599 000
Audi,Q5,2014,I рестайлинг (2012—2017),163000 км,24 записи в отчёте Автотеки,,4+,Не битый,2.0 TFSI quattro AT (225 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Коричневый,Левый,WAUZ*************,,1 899 000
Audi,Q3,2012,I (2011—2014),172567 км,12 записей в отчёте Автотеки,,2,Не битый,2.0 TFSI quattro S tronic (170 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,,1 559 000
Audi,A6,2022,C8 (2018—2023),22 км,,Электронный,1,Не битый,40 TDI 2.0 quattro S tronic (204 л.с.),2 л,Дизель,Робот,Полный,Base,Седан,Белый,Левый,WAUZ*************,Возможен,8 200 000
Audi,Q7,2006,4L (2005—2009),140000 км,12 записей в отчёте Автотеки,Дубликат,4+,Не битый,4.2 FSI quattro Tiptronic (350 л.с.),4.2 л,Бензин,Автомат,Полный,S line,Внедорожник 5-дверный,Красный,Левый,WAUZ*************,Возможен,819 999
Audi,Q5,2020,II рестайлинг (2020—2023),26121 км,5 записей в отчёте Автотеки,Электронный,1,Не битый,45 TFSI 2.0 quattro S tronic (265 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WA1A*************,Не интересует,4 690 000
Audi,A3,2012,8V (2012—2016),154528 км,8 записей в отчёте Автотеки,,4+,Не битый,1.8 TFSI S tronic (180 л.с.),1.8 л,Бензин,Робот,Передний,Ambition,Хетчбек 3-дверный,Красный,Левый,WAUZ*************,,1 257 000
Audi,A5,2009,I (2007—2011),97545 км,13 записей в отчёте Автотеки,,4+,Не битый,1.8 TFSI Multitronic (160 л.с.),1.8 л,Бензин,Вариатор,Передний,Base,Купе,Чёрный,Левый,WAUZ*************,,1 099 900
Audi,Q5,2014,I рестайлинг (2012—2017),148000 км,Проверить в Автотеке,,1,Не битый,2.0 TFSI quattro AT (225 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Серый,Левый,WAUZ*************,Возможен,2 400 000
Audi,Q3,2012,I (2011—2014),130000 км,22 записи в отчёте Автотеки,Оригинал,2,Не битый,2.0 TFSI quattro S tronic (211 л.с.),2 л,Бензин,Робот,Полный,Base,Внедорожник 5-дверный,Серебряный,Левый,WAUZ*************,Не интересует,1 600 000
Audi,80,1991,B4 (1991—1996),294961 км,2 записи в отчёте Автотеки,Дубликат,1,Битый,2.0 MT (90 л.с.),2 л,Бензин,Механика,Передний,Base,Седан,Красный,Левый,WAUZ*************,Не интересует,150 000
Audi,A6,2014,C7 рестайлинг (2014—2018),88942 км,19 записей в отчёте Автотеки,,3,Не битый,1.8 TFSI S tronic (190 л.с.),1.8 л,Бензин,Робот,Передний,Business,Седан,Белый,Левый,WAUZ*************,,2 150 000
Audi,A6,2017,C7 рестайлинг (2014—2018),142134 км,3 записи в отчёте Автотеки,,1,Не битый,2.0 TDI quattro S tronic (190 л.с.),2 л,Дизель,Робот,Полный,Base,Седан,Серый,Левый,WAUZ*************,Возможен,2 999 000
Audi,A5,2011,I рестайлинг (2011—2016),131000 км,8 записей в отчёте Автотеки,,3,Не битый,2.0 TFSI quattro S tronic (211 л.с.),2 л,Бензин,Робот,Полный,Base,Лифтбек,Серый,Левый,WAUZ*************,,1 578 900
Audi,A4,2014,B8 рестайлинг (2011—2015),115000 км,7 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.0 TFSI quattro S tronic (225 л.с.),2 л,Бензин,Робот,Полный,,Седан,Белый,Левый,WAUZ*************,Не интересует,2 120 000
Audi,A4,2016,B9 (2015—2020),69509 км,12 записей в отчёте Автотеки,,3,Не битый,35 TFSI 1.4 S tronic (150 л.с.),1.4 л,Бензин,Робот,Передний,,Седан,Чёрный,Левый,WAUZ*************,Возможен,2 722 000
Audi,A3,2013,8V (2012—2016),154138 км,23 записи в отчёте Автотеки,,3,Не битый,1.4 TFSI S tronic (122 л.с.),1.4 л,Бензин,Робот,Передний,,Седан,Чёрный,Левый,WAUZ*************,,1 599 000
Audi,Q3,2019,II (2018—2023),56520 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,35 TFSI 1.4 S tronic (150 л.с.),1.4 л,Бензин,Робот,Передний,Design,Внедорожник 5-дверный,Оранжевый,Левый,WAUZ*************,Возможен,3 199 000
Audi,Q5,2021,II рестайлинг (2020—2023),23000 км,4 записи в отчёте Автотеки,Электронный,1,Не битый,40 TDI 2.0 quattro S tronic (204 л.с.),2 л,Дизель,Робот,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WAUZ*************,Не интересует,6 200 000
Audi,Q5,2012,I рестайлинг (2012—2017),232000 км,16 записей в отчёте Автотеки,,3,Не битый,2.0 TFSI quattro Tiptronic (224 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Красный,Левый,WAUZ*************,Не интересует,2 097 000
Audi,Q5,2012,I рестайлинг (2012—2017),151000 км,35 записей в отчёте Автотеки,Дубликат,3,Не битый,2.0 TFSI quattro Tiptronic (224 л.с.),2 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Чёрный,Левый,WAUZ*************,Не интересует,2 100 000
Audi,A5,2011,I (2007—2011),237000 км,27 записей в отчёте Автотеки,Дубликат,3,Не битый,2.0 TFSI quattro S tronic (211 л.с.),2 л,Бензин,Робот,Полный,Base,Лифтбек,Серый,Левый,WAUZ*************,Возможен,1 350 000
Audi,A3,2012,8P рестайлинг 2 (2008—2013),111000 км,11 записей в отчёте Автотеки,Оригинал,2,Не битый,1.2 TFSI S tronic (105 л.с.),1.2 л,Бензин,Робот,Передний,,Хетчбек 5-дверный,Белый,Левый,WAUZ*************,,1 000 000
