Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Volkswagen,Scirocco,2011,III (2008—2014),170000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.4 TSI MT (122 л.с.),1.4 л,Бензин,Механика,Передний,Sport,Хетчбек 3-дверный,Синий,Левый,WVWZ*************,Не интересует,1 500 000
Volkswagen,Tiguan,2022,II рестайлинг (2020—2023),11 км,Проверить в Автотеке,Электронный,1,Не битый,1.4 TSI DSG (150 л.с.),1.4 л,Бензин,Робот,Передний,Respect,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,,3 750 000
Volkswagen,Polo,2011,V (2009—2015),74671 км,20 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Highline,Седан,Белый,Левый,XW8Z*************,Не интересует,910 000
Volkswagen,Touareg,2010,I рестайлинг (2006—2010),270817 км,12 записей в отчёте Автотеки,,3,Не битый,3.0 V6 TDI AT (240 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,,1 870 000
Volkswagen,Touareg,2010,I рестайлинг (2006—2010),140000 км,,Дубликат,4+,Не битый,3.6 FSI V6 AT (280 л.с.),3.6 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Серый,Левый,XWBZ*************,Не интересует,1 550 000
Volkswagen,Polo,2015,V рестайлинг (2015—2020),174000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MPI MT (85 л.с.),1.6 л,Бензин,Механика,Передний,Comfortline,Седан,Белый,Левый,XW8Z*************,Не интересует,1 125 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),126000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Life,Седан,Белый,Левый,XW8Z*************,Возможен,1 200 000
Volkswagen,Passat,2009,B6 (2005—2010),170412 км,12 записей в отчёте Автотеки,,3,Не битый,2.0 TDI MT (140 л.с.),2 л,Дизель,Механика,Передний,Highline,Универсал,Серебряный,Левый,WVWZ*************,Возможен,619 000
Volkswagen,Polo,2014,V (2009—2015),142860 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Highline,Седан,Бежевый,Левый,XW8Z*************,Возможен,937 000
Volkswagen,Jetta,2013,VI (2010—2015),164112 км,9 записей в отчёте Автотеки,Оригинал,1,Не битый,1.4 TSI MT (122 л.с.),1.4 л,Бензин,Механика,Передний,Sochi Edition,Седан,Серебряный,Левый,XW8Z*************,,1 298 000
Volkswagen,Tiguan,2020,II (2016—2020),60432 км,6 записей в отчёте Автотеки,,1,Не битый,2.0 TSI 4MOTION DSG (180 л.с.),2 л,Бензин,Робот,Полный,Sportline,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,,3 800 000
Volkswagen,Touareg,2015,II рестайлинг (2014—2018),143000 км,28 записей в отчёте Автотеки,Дубликат,2,Не битый,4.2 FSI 4Motion AT (360 л.с.),4.2 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Не интересует,2 700 000
Volkswagen,Touareg,2013,II (2010—2014),159000 км,16 записей в отчёте Автотеки,Оригинал,2,Не битый,3.0 TDI 4Motion AT (245 л.с.),3 л,Дизель,Автомат,Полный,Terrain Tech,Внедорожник 5-дверный,Серебряный,Левый,XW8Z*************,Не интересует,2 605 000
Volkswagen,Polo,2013,V (2009—2015),123427 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Sochi Edition,Седан,Чёрный,Левый,XW8Z*************,Не интересует,889 000
Volkswagen,Polo,2020,V рестайлинг (2015—2020),106000 км,10 записей в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Белый,Левый,XW8Z*************,,1 850 000
Volkswagen,Touran,2010,II (2010—2015),125400 км,5 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 TSI DSG (140 л.с.),1.4 л,Бензин,Робот,Передний,,Минивэн,Серебряный,Левый,WVGZ*************,,970 000
Volkswagen,Tiguan,2014,I рестайлинг (2011—2017),224000 км,3 записи в отчёте Автотеки,,2,Не битый,1.4 TSI 4Motion MT (150 л.с.),1.4 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Серебряный,Левый,XW8Z*************,,1 187 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),65000 км,15 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Синий,Левый,XW8Z*************,Возможен,1 565 000
Volkswagen,Caddy,2020,IV (2015—2020),71234 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Highline,Минивэн,Серебряный,Левый,WV2Z*************,Возможен,2 300 000
Volkswagen,Touareg,2013,II (2010—2014),186036 км,22 записи в отчёте Автотеки,,3,Не битый,3.0 TDI AT (204 л.с.) 4WD,3 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,,2 439 000
Volkswagen,Passat CC,2011,B6 (2008—2012),236100 км,31 запись в отчёте Автотеки,,4+,Не битый,1.8 TSI DSG (152 л.с.),1.8 л,Бензин,Робот,Передний,,Седан,Чёрный,Левый,WVWZ*************,,1 159 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),136352 км,9 записей в отчёте Автотеки,,4+,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Drive,Седан,Синий,Левый,XW8Z*************,Возможен,1 290 000
Volkswagen,Touareg,2013,II (2010—2014),150000 км,21 запись в отчёте Автотеки,Дубликат,4+,Не битый,3.6 V6 4Motion AT (249 л.с.),3.6 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Серебряный,Левый,XW8Z*************,Не интересует,2 200 000
Volkswagen,Tiguan,2018,II (2016—2020),72300 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,2.0 TDI DSG (150 л.с.),2 л,Дизель,Робот,Передний,Base,Внедорожник 5-дверный,Серебряный,Левый,WVGZ*************,Возможен,2 888 000
Volkswagen,Amarok,2016,I рестайлинг (2016—2023),250000 км,32 записи в отчёте Автотеки,,4+,Не битый,2.0 BiTDI AT (180 л.с.),2 л,Дизель,Автомат,Полный,,Пикап,Чёрный,Левый,WV1Z*************,,2 149 000
Volkswagen,Tiguan,2020,II (2016—2020),60218 км,3 записи в отчёте Автотеки,,1,Не битый,1.4 TSI 4MOTION DSG (150 л.с.),1.4 л,Бензин,Робот,Полный,Comfortline,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Возможен,3 084 400
Volkswagen,Polo,2019,V рестайлинг (2015—2020),27000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Серый,Левый,XW8Z*************,,1 450 000
Volkswagen,Polo,2014,V (2009—2015),239000 км,21 запись в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Белый,Левый,XW8Z*************,Не интересует,899 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),66698 км,7 записей в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Синий,Левый,XW8Z*************,Возможен,1 599 000
Volkswagen,Tiguan,2013,I рестайлинг (2011—2017),154500 км,13 записей в отчёте Автотеки,,3,Не битый,1.4 TSI DSG (150 л.с.),1.4 л,Бензин,Робот,Передний,Adventure,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Возможен,1 085 000
Volkswagen,Touareg,2015,II рестайлинг (2014—2018),179247 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,3.6 FSI 4Motion AT (249 л.с.),3.6 л,Бензин,Автомат,Полный,Base,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,Не интересует,2 650 000
Volkswagen,Golf Plus,2011,II (2009—2014),152837 км,22 записи в отчёте Автотеки,,3,Не битый,1.6 DSG (102 л.с.),1.6 л,Бензин,Робот,Передний,Trendline,Хетчбек 5-дверный,Синий,Левый,WVWZ*************,,999 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),41863 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XW8Z*************,,1 323 000
Volkswagen,Golf Plus,2012,II (2009—2014),232282 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,WVWZ*************,Возможен,857 000
Volkswagen,Touareg,2007,I рестайлинг (2006—2010),355321 км,9 записей в отчёте Автотеки,,4+,Не битый,3.0 V6 TDI AT (224 л.с.),3 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,WVGZ*************,,1 189 000
Volkswagen,Polo,2011,V (2009—2015),174308 км,14 записей в отчёте Автотеки,,4+,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Trendline,Седан,Красный,Левый,XW8Z*************,,589 000
Volkswagen,Tiguan,2013,I рестайлинг (2011—2017),246519 км,17 записей в отчёте Автотеки,,3,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Возможен,1 455 000
Volkswagen,Polo,2020,V рестайлинг (2015—2020),92000 км,3 записи в отчёте Автотеки,Электронный,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,XW8Z*************,Не интересует,1 350 000
Volkswagen,Passat,2011,B7 (2010—2015),168000 км,20 записей в отчёте Автотеки,,3,Не битый,1.8 TSI DSG (152 л.с),1.8 л,Бензин,Робот,Передний,Style,Седан,Чёрный,Левый,WVWZ*************,Возможен,949 000
Volkswagen,Jetta,2009,V (2005—2011),200635 км,23 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.6 DSG (102 л.с.),1.6 л,Бензин,Робот,Передний,Trendline,Седан,Белый,Левый,XW8Z*************,,750 000
Volkswagen,Taos,2021,I (2020—2023),56000 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Respect,Внедорожник 5-дверный,Оранжевый,Левый,XW8Z*************,,2 390 000
Volkswagen,Golf,2014,Mk7 (2012—2017),129820 км,21 запись в отчёте Автотеки,,3,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Хетчбек 5-дверный,Белый,Левый,WVWZ*************,Возможен,1 449 000
Volkswagen,Tiguan,2010,I (2007—2011),200970 км,8 записей в отчёте Автотеки,,3,Не битый,1.4 TSI 4Motion MT (150 л.с.) 4WD,1.4 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Серебряный,Левый,XW8Z*************,Возможен,1 199 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),109856 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Чёрный,Левый,XW8Z*************,,1 499 900
Volkswagen,Polo,2013,V (2009—2015),288000 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XW8Z*************,,670 000
Volkswagen,Touareg,2018,III (2018—2023),29000 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,3.0 TDI AT (249 л.с.),3 л,Дизель,Автомат,Полный,Status,Внедорожник 5-дверный,Коричневый,Левый,WVGZ*************,,6 050 000
Volkswagen,Jetta,2017,VI рестайлинг (2014—2019),47000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,XW8Z*************,Не интересует,1 820 000
Volkswagen,Polo,2013,V (2009—2015),164281 км,11 записей в отчёте Автотеки,,3,Не битый,1.6 MPI AT (105 л.с.),1.6 л,Бензин,Автомат,Передний,Sochi Edition,Седан,Белый,Левый,XW8Z*************,,925 000
Volkswagen,Touareg,2020,III (2018—2023),153400 км,Проверить в Автотеке,Электронный,1,Не битый,3.0 TDI AT (231 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Чёрный,Левый,WVGZ*************,Не интересует,4 990 000
Volkswagen,Tiguan,2012,I рестайлинг (2011—2017),198000 км,8 записей в отчёте Автотеки,,1,Не битый,2.0 TDI 4Motion AT (140 л.с.),2 л,Дизель,Автомат,Полный,Cup,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,,1 650 990
Volkswagen,Polo,2021,VI (2020—2023),35670 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Exclusive,Лифтбек,Чёрный,Левый,XW8Z*************,Возможен,1 900 000
Volkswagen,Amarok,2011,I (2010—2016),46100 км,7 записей в отчёте Автотеки,Оригинал,1,Не битый,2.0 TDI 4Motion MT (122 л.с.),2 л,Дизель,Механика,Полный,Базовая,Пикап,Серый,Левый,WV1Z*************,Возможен,1 990 000
Volkswagen,Passat,2011,B7 (2010—2015),185000 км,39 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.8 TSI DSG (152 л.с),1.8 л,Бензин,Робот,Передний,Business Edition,Седан,Серебряный,Левый,WVWZ*************,Возможен,1 150 000
Volkswagen,Touran,2008,I рестайлинг (2006—2010),310000 км,15 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MPI MT (102 л.с.),1.6 л,Бензин,Механика,Передний,Conceptline,Минивэн,Синий,Левый,WVGZ*************,Не интересует,550 000
Volkswagen,Tiguan,2012,I рестайлинг (2011—2017),128600 км,25 записей в отчёте Автотеки,,2,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,Adventure,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,,1 799 000
Volkswagen,Polo,2021,VI (2020—2023),97718 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Серебряный,Левый,XW8Z*************,Возможен,1 754 000
Volkswagen,Jetta,2012,VI (2010—2015),139756 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Белый,Левый,WVWZ*************,,1 049 000
Volkswagen,Passat,2016,B8 (2014—2020),140000 км,5 записей в отчёте Автотеки,,1,Не битый,1.8 TSI DSG (180 л.с.),1.8 л,Бензин,Робот,Передний,Comfortline,Седан,Синий,Левый,1VWA*************,,1 739 000
Volkswagen,Jetta,2007,V (2005—2011),187000 км,15 записей в отчёте Автотеки,Дубликат,3,Не битый,1.4 TSI MT (140 л.с.),1.4 л,Бензин,Механика,Передний,Sportline,Седан,Чёрный,Левый,WVWZ*************,Не интересует,510 000
Volkswagen,Tiguan,2021,II рестайлинг (2020—2023),62402 км,9 записей в отчёте Автотеки,,2,Не битый,2.0 TSI 4MOTION DSG (180 л.с.),2 л,Бензин,Робот,Полный,,Внедорожник 5-дверный,Серый,Левый,XW8Z*************,Возможен,3 655 001
Volkswagen,Polo,2019,V рестайлинг (2015—2020),97000 км,10 записей в отчёте Автотеки,,1,Не битый,1.4 TSI DSG (125 л.с.),1.4 л,Бензин,Робот,Передний,Connect,Седан,Чёрный,Левый,XW8Z*************,,1 449 000
Volkswagen,Tiguan,2011,I рестайлинг (2011—2017),91500 км,15 записей в отчёте Автотеки,Оригинал,1,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,Не интересует,1 500 000
Volkswagen,Golf,2012,Mk6 (2008—2012),184737 км,15 записей в отчёте Автотеки,,4+,Не битый,1.6 DSG (102 л.с.),1.6 л,Бензин,Робот,Передний,,Хетчбек 5-дверный,Белый,Левый,WVWZ*************,,849 900
Volkswagen,Polo,2016,V рестайлинг (2015—2020),85000 км,12 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Бежевый,Левый,XW8Z*************,,680 000
Volkswagen,Passat,2008,B6 (2005—2010),185341 км,28 записей в отчёте Автотеки,,4+,Не битый,1.8 TSI AT (160 л.с.),1.8 л,Бензин,Автомат,Передний,,Седан,Бежевый,Левый,WVWZ*************,,819 000
Volkswagen,Polo,2011,V (2009—2015),85000 км,12 записей в отчёте Автотеки,Дубликат,3,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XW8Z*************,Возможен,770 000
Volkswagen,Polo,2020,VI (2020—2023),41853 км,13 записей в отчёте Автотеки,,2,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Status,Лифтбек,Серый,Левый,XW8Z*************,,1 841 000
Volkswagen,Polo,2015,V (2009—2015),175959 км,6 записей в отчёте Автотеки,,3,Не битый,1.6 MPI AT (105 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,XW8Z*************,Возможен,990 000
Volkswagen,Golf,1998,Mk4 (1997—2006),255000 км,5 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Синий,Левый,WVWZ*************,Возможен,400 000
Volkswagen,Touareg,2019,III (2018—2023),84560 км,7 записей в отчёте Автотеки,,1,Не битый,3.0 TDI AT (249 л.с.),3 л,Дизель,Автомат,Полный,Exclusive R-line Black Style,Внедорожник 5-дверный,Чёрный,Левый,WVGZ*************,,5 644 000
Volkswagen,Passat,2011,B7 (2010—2015),286200 км,17 записей в отчёте Автотеки,Оригинал,2,Не битый,1.8 TSI DSG (152 л.с),1.8 л,Бензин,Робот,Передний,Business Edition,Универсал,Чёрный,Левый,WVWZ*************,Возможен,1 129 000
Volkswagen,Transporter,2008,T5 (2003—2009),285895 км,12 записей в отчёте Автотеки,,4+,Не битый,1.9 TDI MT (85 л.с.),1.9 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,WV1Z*************,,989 000
Volkswagen,Multivan,2008,T5 (2003—2009),216880 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,2.5 TDI AT (174 л.с.),2.5 л,Дизель,Автомат,Передний,Базовая,Минивэн,Синий,Левый,WV2Z*************,,1 700 000
Volkswagen,Polo,2013,V (2009—2015),121000 км,17 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Comfortline,Седан,Чёрный,Левый,XW8Z*************,Возможен,787 000
Volkswagen,Passat,2010,B6 (2005—2010),185326 км,24 записи в отчёте Автотеки,,4+,Не битый,1.8 TSI DSG (152 л.с.),1.8 л,Бензин,Робот,Передний,Comfortline,Седан,Серебряный,Левый,XW8Z*************,Возможен,743 000
Volkswagen,Tiguan,2013,I рестайлинг (2011—2017),155317 км,20 записей в отчёте Автотеки,,3,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,,1 949 000
Volkswagen,Polo,2017,V рестайлинг (2015—2020),98000 км,4 записи в отчёте Автотеки,,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Highline,Седан,Золотой,Левый,XW8Z*************,,1 315 990
Volkswagen,Golf Plus,2007,I (2005—2009),187000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 AT (115 л.с.),1.6 л,Бензин,Автомат,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,WVWZ*************,Возможен,675 000
Volkswagen,Caddy,2011,III рестайлинг (2010—2015),187000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,1.2 TSI MT (86 л.с.),1.2 л,Бензин,Механика,Передний,CrossCaddy,Фургон,Синий,Левый,WV1Z*************,Возможен,747 000
Volkswagen,Tiguan,2021,II рестайлинг (2020—2023),50000 км,5 записей в отчёте Автотеки,Электронный,1,Не битый,2.0 TSI 4MOTION DSG (180 л.с.),2 л,Бензин,Робот,Полный,R-Line,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Возможен,4 138 000
Volkswagen,Multivan,2010,T5 рестайлинг (2009—2015),170000 км,21 запись в отчёте Автотеки,,4+,Не битый,2.0 TDI DSG (180 л.с.),2 л,Дизель,Робот,Передний,Highline,Минивэн,Серебряный,Левый,XW8Z*************,Возможен,1 759 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),69000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Trendline,Седан,Чёрный,Левый,XW8Z*************,,1 379 000
Volkswagen,Polo,2021,VI (2020—2023),33018 км,10 записей в отчёте Автотеки,Электронный,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Status,Лифтбек,Синий,Левый,XW8Z*************,,1 870 000
Volkswagen,Polo,2017,V рестайлинг (2015—2020),116000 км,13 записей в отчёте Автотеки,,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Коричневый,Левый,XW8Z*************,,1 389 000
Volkswagen,Tiguan,2019,II (2016—2020),200000 км,,Оригинал,1,Не битый,2.0 TDI 4MOTION DSG (240 л.с.),2 л,Дизель,Робот,Полный,Highline,Внедорожник 5-дверный,Белый,Левый,WVGZ*************,Не интересует,3 600 000
Volkswagen,Golf Plus,2012,II (2009—2014),139967 км,19 записей в отчёте Автотеки,,3,Не битый,1.6 DSG (102 л.с.),1.6 л,Бензин,Робот,Передний,Trendline,Хетчбек 5-дверный,Чёрный,Левый,WVWZ*************,Возможен,854 550
Volkswagen,Passat,2008,B6 (2005—2010),139000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 TSI MT (122 л.с.),1.4 л,Бензин,Механика,Передний,Comfortline,Седан,Чёрный,Левый,WVWZ*************,,650 000
Volkswagen,Polo,2020,V рестайлинг (2015—2020),49500 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XW8Z*************,Не интересует,1 600 000
Volkswagen,Jetta,2006,V (2005—2011),200000 км,14 записей в отчёте Автотеки,Дубликат,2,Не битый,1.9 TDI DSG (105 л.с.),1.9 л,Дизель,Робот,Передний,Trendline,Седан,Чёрный,Левый,3VWD*************,Возможен,530 000
Volkswagen,Polo,2020,V рестайлинг (2015—2020),108019 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Коричневый,Левый,XW8Z*************,Возможен,1 149 000
Volkswagen,Tiguan,2012,I рестайлинг (2011—2017),156500 км,18 записей в отчёте Автотеки,,4+,Не битый,2.0 TSI 4Motion AT (200 л.с.),2 л,Бензин,Автомат,Полный,Adventure,Внедорожник 5-дверный,Серебряный,Левый,XW8Z*************,Возможен,1 055 000
Volkswagen,Polo,2016,V рестайлинг (2015—2020),72000 км,11 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Highline,Седан,Коричневый,Левый,XW8Z*************,Возможен,855 000
