Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Volkswagen,Polo,2003,IV (2001—2005),225000 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.2 MT (64 л.с.),1.2 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Фиолетовый,Левый,WVWZ*************,Возможен,630 000
Volkswagen,Tiguan,2013,I рестайлинг (2011—2017),175453 км,16 записей в отчёте Автотеки,,3,Не битый,2.0 TSI 4Motion AT (200 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,Возможен,1 691 500
Volkswagen,Polo,2019,V рестайлинг (2015—2020),109116 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Синий,Левый,XW8Z*************,Возможен,1 450 000
Volkswagen,Polo,2012,V (2009—2015),243001 км,10 записей в отчёте Автотеки,,3,Не битый,1.6 MPI AT (105 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Серебряный,Левый,XW8Z*************,Возможен,779 000
Volkswagen,Tiguan,2011,I (2007—2011),159000 км,6 записей в отчёте Автотеки,,4+,Не битый,1.4 TSI 4Motion MT (150 л.с.),1.4 л,Бензин,Механика,Полный,Trend&Fun,Внедорожник 5-дверный,Голубой,Левый,XW8Z*************,,1 250 000
Volkswagen,Tiguan,2012,I рестайлинг (2011—2017),152822 км,12 записей в отчёте Автотеки,,4+,Не битый,2.0 TDI 4Motion AT (140 л.с.),2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,Возможен,1 428 300
Volkswagen,Polo,2021,VI (2020—2023),30472 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 MPI MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Белый,Левый,XW8Z*************,,1 670 000
Volkswagen,Tiguan,2014,I рестайлинг (2011—2017),134165 км,9 записей в отчёте Автотеки,,2,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,Возможен,1 749 000
Volkswagen,Touareg,2022,III (2018—2023),13357 км,9 записей в отчёте Автотеки,,2,Не битый,3.0 TDI AT (249 л.с.),3 л,Дизель,Автомат,Полный,Status,Внедорожник 5-дверный,Чёрный,Левый,WVGZ*************,,7 640 000
Volkswagen,Tiguan,2013,I рестайлинг (2011—2017),90002 км,7 записей в отчёте Автотеки,,1,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Синий,Левый,XW8Z*************,Возможен,1 848 000
Volkswagen,Golf,2011,Mk6 (2008—2012),206067 км,11 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 TSI DSG (122 л.с.),1.4 л,Бензин,Робот,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,WVWZ*************,Не интересует,850 000
Volkswagen,Touareg,2019,III (2018—2023),45191 км,5 записей в отчёте Автотеки,,1,Не битый,3.0 TDI AT (249 л.с.),3 л,Дизель,Автомат,Полный,Status,Внедорожник 5-дверный,Синий,Левый,WVGZ*************,,6 690 000
Volkswagen,Caravelle,2019,T6 (2015—2020),138000 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 TDI MT (102 л.с.),2 л,Дизель,Механика,Передний,Trendline,Минивэн,Белый,Левый,WV2Z*************,Не интересует,3 270 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),69900 км,9 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Синий,Левый,XW8Z*************,Возможен,1 560 000
Volkswagen,Tiguan,2012,I рестайлинг (2011—2017),135650 км,11 записей в отчёте Автотеки,,1,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,Club,Внедорожник 5-дверный,Красный,Левый,XW8Z*************,Не интересует,1 599 000
Volkswagen,Golf,1993,Mk3 (1991—2000),130000 км,5 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.8 MT (75 л.с.),1.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Синий,Левый,WVWZ*************,Не интересует,165 000
Volkswagen,Amarok,2019,I рестайлинг (2016—2023),306558 км,35 записей в отчёте Автотеки,,2,Не битый,3.0 TDI AT (224 л.с.),3 л,Дизель,Автомат,Полный,Highline,Пикап,Белый,Левый,WV1Z*************,Возможен,3 060 999
Volkswagen,Jetta,2015,VI рестайлинг (2014—2019),175000 км,12 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MPI AT (105 л.с.),1.6 л,Бензин,Автомат,Передний,Style,Седан,Чёрный,Левый,XW8Z*************,,1 325 000
Volkswagen,ID.4,2022,I (2020—2023),1 км,,,1,Не битый,0.0 AT (170 л.с.),0 л,Электро,Автомат,Задний,Pure Performance,Внедорожник 5-дверный,Белый,Левый,LFTV*************,,3 290 000
Volkswagen,Tiguan,2020,II (2016—2020),65958 км,6 записей в отчёте Автотеки,,2,Не битый,2.0 TDI 4MOTION DSG (150 л.с.),2 л,Дизель,Робот,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Возможен,3 659 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),79025 км,9 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Trendline,Седан,Белый,Левый,XW8Z*************,Возможен,1 129 000
Volkswagen,Jetta,2014,VI рестайлинг (2014—2019),103000 км,11 записей в отчёте Автотеки,,1,Не битый,1.4 TSI MT (122 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XW8Z*************,,1 281 000
Volkswagen,Tiguan,2011,I (2007—2011),182263 км,13 записей в отчёте Автотеки,,1,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,Sport&Style,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,,1 299 000
Volkswagen,Tiguan,2017,I рестайлинг (2011—2017),108972 км,,,3,Не битый,1.4 TSI DSG (150 л.с.),1.4 л,Бензин,Робот,Передний,Базовая,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Возможен,2 039 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),108483 км,14 записей в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Синий,Левый,XW8Z*************,Возможен,1 455 000
Volkswagen,Passat,2002,B5 рестайлинг (2000—2005),400000 км,4 записи в отчёте Автотеки,Дубликат,4+,Не битый,1.8 MT (170 л.с.),1.8 л,Бензин,Механика,Передний,Базовая,Седан,Серый,Левый,WVWP*************,Не интересует,455 000
Volkswagen,Tiguan,2013,I рестайлинг (2011—2017),176638 км,9 записей в отчёте Автотеки,,4+,Не битый,2.0 TSI AT (200 л.с.),2 л,Бензин,Автомат,Передний,Базовая,Внедорожник 5-дверный,Красный,Левый,XW8Z*************,,1 749 000
Volkswagen,Tiguan,2018,II (2016—2020),97324 км,7 записей в отчёте Автотеки,,3,Не битый,1.4 TSI 4MOTION DSG (150 л.с.),1.4 л,Бензин,Робот,Полный,Highline,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Возможен,2 590 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),45323 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Белый,Левый,XW8Z*************,,1 404 000
Volkswagen,Polo,2020,VI (2020—2023),43523 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,,Лифтбек,Серый,Левый,XW8Z*************,Не интересует,2 000 000
Volkswagen,Polo,2022,VI (2020—2023),36000 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Status,Лифтбек,Чёрный,Левый,XW8Z*************,,2 290 000
Volkswagen,Polo,2016,V рестайлинг (2015—2020),147025 км,5 записей в отчёте Автотеки,,1,Не битый,1.4 TSI MT (125 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Бежевый,Левый,XW8Z*************,,1 049 000
Volkswagen,Polo,2017,V рестайлинг (2015—2020),107000 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Highline,Седан,Синий,Левый,XW8Z*************,Возможен,1 450 000
Volkswagen,Tiguan,2021,II рестайлинг (2020—2023),45365 км,8 записей в отчёте Автотеки,,1,Не битый,1.4 TSI 4MOTION DSG (150 л.с.),1.4 л,Бензин,Робот,Полный,Respect,Внедорожник 5-дверный,Бежевый,Левый,XW8Z*************,Возможен,3 068 400
Volkswagen,Polo,2012,V (2009—2015),204258 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MPI AT (105 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Белый,Левый,XW8Z*************,,775 000
Volkswagen,Tiguan,2012,I рестайлинг (2011—2017),175000 км,9 записей в отчёте Автотеки,Оригинал,1,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,Sport&Style,Внедорожник 5-дверный,Серебряный,Левый,XW8Z*************,,1 680 000
Volkswagen,Amarok,2018,I рестайлинг (2016—2023),35000 км,14 записей в отчёте Автотеки,Оригинал,2,Не битый,3.0 TDI AT (224 л.с.),3 л,Дизель,Автомат,Полный,,Пикап,Чёрный,Левый,WV1Z*************,Не интересует,4 600 000
Volkswagen,Tiguan,2020,II (2016—2020),57500 км,14 записей в отчёте Автотеки,Оригинал,1,Не битый,1.4 TSI 4MOTION DSG (150 л.с.),1.4 л,Бензин,Робот,Полный,Offroad,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,Не интересует,3 300 000
Volkswagen,Transporter,2011,T5 рестайлинг (2009—2015),350000 км,5 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.0 TDI MT (84 л.с.),2 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,X9H3*************,Не интересует,1 250 000
Volkswagen,Jetta,2018,VI рестайлинг (2014—2019),91822 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XW8Z*************,Возможен,1 476 400
Volkswagen,Tiguan,2017,II (2016—2020),161001 км,10 записей в отчёте Автотеки,,1,Не битый,1.4 TSI 4MOTION DSG (150 л.с.),1.4 л,Бензин,Робот,Полный,,Внедорожник 5-дверный,Коричневый,Левый,XW8Z*************,Возможен,2 249 000
Volkswagen,Transporter,2003,T4 (1990—2003),59700 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,2.5 MT (88 л.с.),2.5 л,Дизель,Механика,Передний,Базовая,Минивэн,Белый,Левый,WV2Z*************,Не интересует,800 000
Volkswagen,Jetta,2012,VI (2010—2015),245000 км,28 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 TSI DSG (122 л.с.),1.4 л,Бензин,Робот,Передний,Comfortline,Седан,Белый,Левый,WVWZ*************,Не интересует,980 000
Volkswagen,Touareg,2018,III (2018—2023),135588 км,16 записей в отчёте Автотеки,,2,Не битый,3.0 TDI AT (249 л.с.),3 л,Дизель,Автомат,Полный,Respect,Внедорожник 5-дверный,Чёрный,Левый,WVGZ*************,Возможен,4 915 000
Volkswagen,Golf,2010,Mk6 (2008—2012),190254 км,12 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.4 TSI MT (122 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Белый,Левый,WVWZ*************,,900 000
Volkswagen,Polo,2012,V (2009—2015),174000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XW8Z*************,Не интересует,857 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),67553 км,12 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Drive,Седан,Серебряный,Левый,XW8Z*************,,1 399 000
Volkswagen,Golf Plus,2012,II (2009—2014),232282 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,WVWZ*************,Возможен,857 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),125000 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Comfortline,Седан,Чёрный,Левый,XW8Z*************,,1 273 550
Volkswagen,Polo,2021,VI (2020—2023),62466 км,Проверить в Автотеке,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Respect,Лифтбек,Белый,Левый,XW8Z*************,Возможен,1 724 600
Volkswagen,Polo,2013,V (2009—2015),150030 км,17 записей в отчёте Автотеки,,3,Не битый,1.6 MPI MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Comfortline,Седан,Красный,Левый,XW8Z*************,Возможен,790 000
Volkswagen,Polo,2020,VI (2020—2023),56499 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Respect,Лифтбек,Синий,Левый,XW8Z*************,,1 789 000
Volkswagen,Tiguan,2021,II рестайлинг (2020—2023),40537 км,10 записей в отчёте Автотеки,,1,Не битый,1.4 TSI DSG (150 л.с.),1.4 л,Бензин,Робот,Передний,Status Plus,Внедорожник 5-дверный,Красный,Левый,XW8Z*************,Возможен,2 974 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),81500 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XW8Z*************,,1 540 000
Volkswagen,Passat,2021,B8 рестайлинг (2019—2023),23515 км,4 записи в отчёте Автотеки,,2,Не битый,1.4 TSI DSG (150 л.с.),1.4 л,Бензин,Робот,Передний,,Седан,Чёрный,Левый,WVWZ*************,Возможен,3 245 500
Volkswagen,Polo,2021,VI (2020—2023),43098 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Exclusive,Лифтбек,Белый,Левый,XW8Z*************,,1 768 385
Volkswagen,Polo,2017,V рестайлинг (2015—2020),63000 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XW8Z*************,,1 370 000
Volkswagen,Golf,2011,Mk6 (2008—2012),197000 км,12 записей в отчёте Автотеки,,4+,Не битый,1.4 TSI MT (122 л.с.),1.4 л,Бензин,Механика,Передний,Style,Хетчбек 5-дверный,Серебряный,Левый,WVWZ*************,,830 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),80000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,XW8Z*************,,1 350 000
Volkswagen,ID.6 Crozz,2022,I (2021—2023),77 км,,Электронный,1,Не битый,0.0 AT (204 л.с.),0 л,Электро,Автомат,Задний,77 kWh,Внедорожник 5-дверный,Синий,Левый,LFVV*************,Не интересует,4 490 000
Volkswagen,Touran,2012,II (2010—2015),136326 км,15 записей в отчёте Автотеки,,4+,Не битый,1.4 TSI DSG (140 л.с.),1.4 л,Бензин,Робот,Передний,Highline,Минивэн,Серебряный,Левый,WVGZ*************,,1 280 000
Volkswagen,Tiguan,2012,I рестайлинг (2011—2017),130000 км,11 записей в отчёте Автотеки,,4+,Не битый,1.4 TSI 4Motion MT (150 л.с.),1.4 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Синий,Левый,XW8Z*************,Возможен,1 373 000
Volkswagen,Touareg,2010,I рестайлинг (2006—2010),223500 км,14 записей в отчёте Автотеки,Оригинал,3,Не битый,3.0 V6 TDI AT (240 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,,1 950 000
Volkswagen,Polo,2021,VI (2020—2023),98666 км,5 записей в отчёте Автотеки,Электронный,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Exclusive,Лифтбек,Коричневый,Левый,XW8Z*************,Возможен,1 739 000
Volkswagen,Polo,2016,V рестайлинг (2015—2020),86000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Comfortline,Седан,Синий,Левый,XW8Z*************,,1 245 000
Volkswagen,Passat,2012,B7 (2010—2015),290000 км,10 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.8 TSI DSG (152 л.с),1.8 л,Бензин,Робот,Передний,Highline,Седан,Чёрный,Левый,WVWZ*************,Не интересует,1 550 000
Volkswagen,Passat,2019,B8 (2014—2020),94400 км,11 записей в отчёте Автотеки,,1,Не битый,1.8 TSI DSG (180 л.с.),1.8 л,Бензин,Робот,Передний,Highline,Седан,Чёрный,Левый,WVWZ*************,Возможен,2 934 300
Volkswagen,Pointer,2005,I (2003—2006),119000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.0 MT (67 л.с.),1 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,9BWC*************,Возможен,367 000
Volkswagen,Tiguan,2017,II (2016—2020),97315 км,11 записей в отчёте Автотеки,Оригинал,3,Не битый,2.0 TSI 4MOTION DSG (220 л.с.),2 л,Бензин,Робот,Полный,Highline,Внедорожник 5-дверный,Синий,Левый,XW8Z*************,Возможен,2 930 000
Volkswagen,Transporter,2019,T6 (2015—2019),127058 км,,,1,Не битый,2.0 TDI DSG (140 л.с.),2 л,Дизель,Робот,Передний,Базовая,Минивэн,Белый,Левый,WV2Z*************,,3 499 000
Volkswagen,Polo,2021,VI (2020—2023),55000 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,,Лифтбек,Белый,Левый,XW8Z*************,Не интересует,2 100 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),97205 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Drive,Седан,Белый,Левый,XW8Z*************,,1 550 000
Volkswagen,Polo,2019,V рестайлинг (2015—2020),79000 км,5 записей в отчёте Автотеки,,1,Не битый,1.4 TSI MT (125 л.с.),1.4 л,Бензин,Механика,Передний,Drive,Седан,Чёрный,Левый,XW8Z*************,,1 485 000
Volkswagen,Multivan,2018,T6 (2015—2020),120160 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,2.0 TDI 4Motion DSG (150 л.с.),2 л,Дизель,Робот,Полный,Comfortline,Минивэн,Белый,Левый,WV2Z*************,,4 199 000
Volkswagen,Tiguan,2019,II (2016—2020),240000 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 TSI 4MOTION DSG (180 л.с.),2 л,Бензин,Робот,Полный,Highline,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Не интересует,3 850 000
Volkswagen,Touareg,2020,III (2018—2023),116000 км,19 записей в отчёте Автотеки,Электронный,2,Не битый,3.0 TDI AT (249 л.с.),,Дизель,Автомат,Полный,Exclusive R-line Black Style,Внедорожник 5-дверный,Серый,Левый,WVGZ*************,Не интересует,6 950 000
Volkswagen,Touareg,2008,I рестайлинг (2006—2010),186000 км,10 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.5 TDI AT (174 л.с.),2.5 л,Дизель,Автомат,Полный,Individual,Внедорожник 5-дверный,Серый,Левый,WVGZ*************,Не интересует,1 000 000
Volkswagen,Polo,2021,VI (2020—2023),94852 км,7 записей в отчёте Автотеки,,1,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Respect,Лифтбек,Белый,Левый,XW8Z*************,,1 340 000
Volkswagen,Touareg,2018,III (2018—2023),156000 км,17 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 TSI AT (249 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Коричневый,Левый,WVGZ*************,Возможен,4 450 000
Volkswagen,Caravelle,2017,T6 (2015—2020),200798 км,7 записей в отчёте Автотеки,,2,Не битый,2.0 TDI DSG (140 л.с.),2 л,Дизель,Робот,Передний,Comfortline,Минивэн,Чёрный,Левый,WV2Z*************,Возможен,2 994 000
Volkswagen,Scirocco,2011,III (2008—2014),170000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.4 TSI MT (122 л.с.),1.4 л,Бензин,Механика,Передний,Sport,Хетчбек 3-дверный,Синий,Левый,WVWZ*************,Не интересует,1 500 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),73104 км,12 записей в отчёте Автотеки,,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Белый,Левый,XW8Z*************,,1 345 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),94000 км,8 записей в отчёте Автотеки,,2,Не битый,1.6 MPI AT (110 л.с.),1.6 л,Бензин,Автомат,Передний,Comfortline,Седан,Белый,Левый,XW8Z*************,,1 158 890
Volkswagen,Touareg,2019,III (2018—2023),37896 км,2 записи в отчёте Автотеки,,1,Не битый,2.0 TSI AT (249 л.с.),2 л,Бензин,Автомат,Полный,Respect,Внедорожник 5-дверный,Серый,Левый,WVGZ*************,,5 390 000
Volkswagen,Golf Plus,2009,I (2005—2009),208283 км,14 записей в отчёте Автотеки,,4+,Не битый,1.4 TSI DSG (122 л.с.),1.4 л,Бензин,Робот,Передний,Базовая,Хетчбек 5-дверный,Чёрный,Левый,WVWZ*************,Возможен,857 000
Volkswagen,Transporter,2012,T5 рестайлинг (2009—2015),213217 км,33 записи в отчёте Автотеки,,4+,Не битый,2.0 TDI MT (102 л.с.),2 л,Дизель,Механика,Передний,Базовая,Минивэн,Белый,Левый,WV2Z*************,,2 100 000
Volkswagen,Polo,2018,V рестайлинг (2015—2020),88491 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MPI MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Trendline,Седан,Белый,Левый,XW8Z*************,Возможен,1 199 000
Volkswagen,Touareg,2021,III (2018—2023),20000 км,4 записи в отчёте Автотеки,Электронный,1,Не битый,3.0 TDI AT (249 л.с.),3 л,Дизель,Автомат,Полный,Exclusive Elegance,Внедорожник 5-дверный,Синий,Левый,WVGZ*************,Не интересует,8 990 000
Volkswagen,Tiguan,2017,II (2016—2020),116001 км,18 записей в отчёте Автотеки,,2,Не битый,1.4 TSI 4MOTION DSG (150 л.с.),1.4 л,Бензин,Робот,Полный,,Внедорожник 5-дверный,Белый,Левый,XW8Z*************,Возможен,2 442 000
Volkswagen,Tiguan,2012,I рестайлинг (2011—2017),184000 км,24 записи в отчёте Автотеки,Дубликат,4+,Не битый,2.0 TSI 4Motion AT (170 л.с.),2 л,Бензин,Автомат,Полный,Sport&Style,Внедорожник 5-дверный,Чёрный,Левый,XW8Z*************,Не интересует,1 640 000
