Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Nissan,Terrano,2019,D10 (2014—2023),60000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 4WD MT (114 л.с.),1.6 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,Z8NH*************,,1 700 000
Nissan,Terrano,2015,D10 (2014—2023),89159 км,9 записей в отчёте Автотеки,,2,Не битый,2.0 4WD MT (135 л.с.),2 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Чёрный,Левый,Z8NH*************,Возможен,1 499 000
Nissan,Juke,2014,I рестайлинг (2014—2019),98608 км,9 записей в отчёте Автотеки,,2,Не битый,1.6 CVT (117 л.с.),1.6 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Красный,Левый,SJNF*************,Возможен,1 330 000
Nissan,Juke,2012,I (2010—2014),174000 км,13 записей в отчёте Автотеки,,2,Не битый,1.6 CVT (117 л.с.),1.6 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Чёрный,Левый,SJNF*************,Не интересует,1 100 000
Nissan,Teana,2015,L33 (2014—2020),103000 км,24 записи в отчёте Автотеки,,2,Не битый,2.5 CVT (173 л.с.),2.5 л,Бензин,Вариатор,Передний,,Седан,Чёрный,Левый,Z8NB*************,Возможен,1 189 000
Nissan,Maxima,1997,A32 (1994—2000),380000 км,10 записей в отчёте Автотеки,,4+,Не битый,3.0 MT (193 л.с.),3 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,JN1C*************,,539 000
Nissan,Qashqai,2011,I рестайлинг (2010—2013),149700 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,SE,Внедорожник 5-дверный,Чёрный,Левый,SJNF*************,Возможен,1 170 000
Nissan,Primera,1999,P11 (1995—2000),379300 км,7 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (99 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,SJNB*************,Не интересует,230 000
Nissan,Primera,2001,P11 рестайлинг (1999—2002),230000 км,9 записей в отчёте Автотеки,Дубликат,1,Не битый,1.8 MT (114 л.с.),1.8 л,Бензин,Механика,Передний,Базовая,Седан,Голубой,Левый,SJNB*************,Не интересует,120 000
Nissan,Qashqai,2021,II рестайлинг (2017—2023),28060 км,7 записей в отчёте Автотеки,Электронный,1,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,SE+,Внедорожник 5-дверный,Белый,Левый,Z8NF*************,Возможен,2 980 000
Nissan,X-Trail,2013,II рестайлинг (2010—2015),50000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 4WD CVT (141 л.с.),2 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Серый,Левый,Z8NT*************,Не интересует,1 870 000
Nissan,Qashqai,2008,I (2006—2010),137827 км,12 записей в отчёте Автотеки,,3,Не битый,2.0 4WD CVT (141 л.с.),2 л,Бензин,Вариатор,Полный,Tekna Pack,Внедорожник 5-дверный,Синий,Левый,SJNF*************,Возможен,899 000
Nissan,Pathfinder,2012,III рестайлинг (2010—2014),123759 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,3.0 dCi 4WD AT (231 л.с.),3 л,Дизель,Автомат,Полный,LE,Внедорожник 5-дверный,Белый,Левый,VSKJ*************,,2 050 000
Nissan,Juke,2013,I (2010—2014),88000 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 CVT (117 л.с.),1.6 л,Бензин,Вариатор,Передний,LE,Внедорожник 5-дверный,Белый,Левый,SJNF*************,,1 381 662
Nissan,Primera,1998,P11 (1995—2000),375000 км,7 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (99 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Серый,Левый,SJNB*************,Возможен,237 000
Nissan,Almera,2004,N16 рестайлинг (2002—2006),178000 км,4 записи в отчёте Автотеки,,4+,Не битый,1.8 AT (116 л.с.),1.8 л,Бензин,Автомат,Передний,Базовая,Седан,Золотой,Левый,SJNB*************,,370 000
Nissan,Cabstar,2011,V (2006—2015),200000 км,5 записей в отчёте Автотеки,Дубликат,3,Не битый,3.0 D MT (150 л.с.),3 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,X892*************,Возможен,1 000 000
Nissan,Qashqai,2013,I рестайлинг (2010—2013),172000 км,21 запись в отчёте Автотеки,,4+,Не битый,1.6 CVT (117 л.с.),1.6 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Чёрный,Левый,SJNF*************,,1 299 000
Nissan,Teana,2014,L33 (2014—2020),159500 км,27 записей в отчёте Автотеки,,2,Не битый,3.5 CVT (249 л.с.),3.5 л,Бензин,Вариатор,Передний,Premium,Седан,Чёрный,Левый,Z8NB*************,Возможен,1 235 000
Nissan,Pathfinder,2008,III (2004—2010),157289 км,18 записей в отчёте Автотеки,,1,Не битый,2.5 Cdi 4WD AT (174 л.с.),2.5 л,Дизель,Автомат,Полный,SiV,Внедорожник 5-дверный,Серый,Левый,VSKJ*************,,999 000
Nissan,Qashqai,2010,I рестайлинг (2010—2013),181500 км,18 записей в отчёте Автотеки,,3,Не битый,2.0 CVT (141 л.с.),2 л,Бензин,Вариатор,Передний,XE,Внедорожник 5-дверный,Серый,Левый,SJNF*************,Возможен,875 000
Nissan,Qashqai,2012,I рестайлинг (2010—2013),259625 км,13 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 4WD CVT (141 л.с.),2 л,Бензин,Вариатор,Полный,360,Внедорожник 5-дверный,Фиолетовый,Левый,SJNF*************,Не интересует,1 500 000
Nissan,Almera,2014,G15 (2012—2018),143500 км,17 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (102 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort A/C,Седан,Бежевый,Левый,Z8NA*************,,599 000
Nissan,Qashqai,2021,II рестайлинг (2017—2023),15900 км,2 записи в отчёте Автотеки,,1,Не битый,1.2 DIG-T CVT (115 л.с.),1.2 л,Бензин,Вариатор,Передний,SE,Внедорожник 5-дверный,Серый,Левый,Z8NF*************,,2 379 000
Nissan,X-Trail,2017,III (2013—2019),172000 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,LE+,Внедорожник 5-дверный,Коричневый,Левый,Z8NT*************,Возможен,1 987 000
Nissan,Terrano,2018,D10 (2014—2023),56000 км,3 записи в отчёте Автотеки,,2,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,Elegance Plus,Внедорожник 5-дверный,Серый,Левый,Z8NH*************,,1 751 000
Nissan,Patrol,2003,Y61 (1997—2004),333000 км,Проверить в Автотеке,Оригинал,2,Не битый,3.0 D 4WD MT (158 л.с.),3 л,Дизель,Механика,Полный,Базовая,Внедорожник 5-дверный,Золотой,Левый,JN1T*************,Не интересует,1 350 000
Nissan,Murano,2019,Z52 (2014—2023),53000 км,9 записей в отчёте Автотеки,Электронный,1,Не битый,3.5 4WD CVT (249 л.с.),3.5 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Белый,Левый,5N1A*************,Не интересует,2 900 000
Nissan,Juke,2018,I рестайлинг (2014—2019),35700 км,12 записей в отчёте Автотеки,,1,Не битый,1.6 CVT (117 л.с.),1.6 л,Бензин,Вариатор,Передний,SE+,Внедорожник 5-дверный,Красный,Левый,SJNF*************,,1 939 000
Nissan,Juke,2013,I (2010—2014),99204 км,12 записей в отчёте Автотеки,,4+,Не битый,1.6 CVT (117 л.с.),1.6 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Красный,Левый,SJNF*************,Возможен,1 119 000
Nissan,X-Trail,2013,II рестайлинг (2010—2015),142500 км,18 записей в отчёте Автотеки,,2,Не битый,2.0 4WD CVT (141 л.с.),2 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Белый,Левый,Z8NT*************,Возможен,1 115 000
Nissan,Terrano,2021,D10 (2014—2023),54919 км,5 записей в отчёте Автотеки,,1,Не битый,2.0 4WD AT (143 л.с.),2 л,Бензин,Автомат,Полный,Tekna,Внедорожник 5-дверный,Серебряный,Левый,Z8NH*************,,1 998 000
Nissan,Qashqai,2019,II рестайлинг (2017—2023),91690 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,2.0 CVT (144 л.с.),2 л,Бензин,Вариатор,Передний,SE+,Внедорожник 5-дверный,Белый,Левый,Z8NF*************,,1 760 000
Nissan,X-Trail,2014,II рестайлинг (2010—2015),178000 км,30 записей в отчёте Автотеки,Оригинал,3,Не битый,2.5 4WD CVT (169 л.с.),2.5 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Белый,Левый,Z8NT*************,Не интересует,1 695 000
Nissan,X-Trail,2011,II рестайлинг (2010—2015),139616 км,13 записей в отчёте Автотеки,,4+,Не битый,2.5 4WD CVT (169 л.с.),2.5 л,Бензин,Вариатор,Полный,Базовая,Внедорожник 5-дверный,Серый,Левый,Z8NT*************,Возможен,889 000
Nissan,X-Trail,2017,III (2013—2019),132559 км,25 записей в отчёте Автотеки,,4+,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,SE,Внедорожник 5-дверный,Серый,Левый,Z8NT*************,Возможен,1 950 000
Nissan,Qashqai,2019,II рестайлинг (2017—2023),196275 км,19 записей в отчёте Автотеки,Оригинал,1,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Красный,Левый,Z8NF*************,Не интересует,1 800 000
Nissan,Note,2007,E11 (2005—2009),183000 км,7 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.4 MT (88 л.с.),1.4 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Чёрный,Левый,SJNF*************,Не интересует,530 000
Nissan,Murano,2007,Z50 (2002—2008),302677 км,10 записей в отчёте Автотеки,Оригинал,4+,Не битый,3.5 4WD CVT (234 л.с.),3.5 л,Бензин,Вариатор,Полный,Murano,Внедорожник 5-дверный,Золотой,Левый,JN1T*************,Не интересует,999 999
Nissan,Qashqai,2013,I рестайлинг (2010—2013),181032 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Белый,Левый,SJNF*************,Не интересует,1 200 000
Nissan,Murano,2010,Z51 (2007—2010),177000 км,16 записей в отчёте Автотеки,Оригинал,4+,Не битый,3.5 4WD CVT (249 л.с.),3.5 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Чёрный,Левый,JN1T*************,Не интересует,1 350 000
Nissan,X-Trail,2015,III (2013—2019),121405 км,18 записей в отчёте Автотеки,,2,Не битый,2.0 CVT (144 л.с.),2 л,Бензин,Вариатор,Передний,SE Top,Внедорожник 5-дверный,Чёрный,Левый,Z8NT*************,,1 450 000
Nissan,Teana,2011,J32 рестайлинг (2011—2013),156500 км,13 записей в отчёте Автотеки,,4+,Не битый,2.5 CVT (182 л.с.),2.5 л,Бензин,Вариатор,Передний,Elegance+,Седан,Белый,Левый,Z8NB*************,Возможен,935 000
Nissan,Tiida,2011,C11 рестайлинг (2010—2013),134300 км,19 записей в отчёте Автотеки,,3,Не битый,1.6 MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Elegance,Хетчбек 5-дверный,Золотой,Левый,3N1F*************,Не интересует,850 000
Nissan,Note,2006,E11 (2005—2009),199256 км,9 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (110 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,SJNF*************,,579 000
Nissan,Qashqai,2014,II (2013—2019),135500 км,15 записей в отчёте Автотеки,,1,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,QE,Внедорожник 5-дверный,Синий,Левый,SJNF*************,Возможен,1 135 000
Nissan,Juke,2013,I (2010—2014),163740 км,24 записи в отчёте Автотеки,,4+,Не битый,1.6 4WD CVT (190 л.с.),1.6 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Серый,Левый,SJNF*************,Возможен,1 299 000
Nissan,Almera,2018,G15 (2012—2018),82000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Седан,Серебряный,Левый,Z8NA*************,Не интересует,1 050 000
Nissan,Terrano,2017,D10 (2014—2023),95000 км,5 записей в отчёте Автотеки,,1,Не битый,2.0 4WD MT (143 л.с.),2 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Чёрный,Левый,Z8NH*************,,1 545 000
Nissan,Tiida,2007,C11 (2004—2012),165238 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Серебряный,Левый,3N1F*************,Возможен,615 000
Nissan,Almera Classic,2008,I (2006—2013),176150 км,13 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (107 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,KNMC*************,,585 000
Nissan,X-Trail,2019,III рестайлинг (2017—2022),44000 км,9 записей в отчёте Автотеки,,2,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Белый,Левый,Z8NT*************,,2 615 000
Nissan,Qashqai,2020,II рестайлинг (2017—2023),32500 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,SE,Внедорожник 5-дверный,Белый,Левый,Z8NF*************,Не интересует,2 700 000
Nissan,Qashqai,2014,II (2013—2019),96467 км,8 записей в отчёте Автотеки,,2,Не битый,2.0 MT (144 л.с.),2 л,Бензин,Механика,Передний,SE,Внедорожник 5-дверный,Белый,Левый,SJNF*************,,1 674 000
Nissan,Navara,2007,D40 (2004—2010),233441 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,2.5 D 4WD MT (174 л.с.),2.5 л,Дизель,Механика,Полный,Базовая,Пикап,Чёрный,Левый,VSKC*************,Возможен,995 000
Nissan,X-Trail,2015,III (2013—2019),157000 км,12 записей в отчёте Автотеки,,2,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,SE Top,Внедорожник 5-дверный,Белый,Левый,Z8NT*************,,1 820 000
Nissan,Juke,2013,I (2010—2014),184837 км,8 записей в отчёте Автотеки,,1,Не битый,1.6 MT (117 л.с.),1.6 л,Бензин,Механика,Передний,SE+ Sport,Внедорожник 5-дверный,Чёрный,Левый,SJNF*************,,1 174 900
Nissan,Note,2008,E11 (2005—2009),245270 км,3 записи в отчёте Автотеки,,4+,Не битый,1.4 MT (88 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,SJNF*************,,505 000
Nissan,X-Trail,2018,III (2013—2019),139287 км,4 записи в отчёте Автотеки,Электронный,1,Не битый,2.5 4WD CVT (171 л.с.),2.5 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Чёрный,Левый,KNMA*************,Возможен,2 100 000
Nissan,Qashqai,2017,II (2013—2019),192000 км,11 записей в отчёте Автотеки,,2,Не битый,2.0 4WD CVT (144 л.с.),2 л,Бензин,Вариатор,Полный,LE+,Внедорожник 5-дверный,Серый,Левый,Z8NF*************,,1 759 000
Nissan,Note,2006,E11 (2005—2009),210000 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (110 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Серый,Левый,SJNF*************,Не интересует,579 000
Nissan,Almera,2018,G15 (2012—2018),147456 км,14 записей в отчёте Автотеки,,2,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,Z8NA*************,,819 000
Nissan,Terrano,2019,D10 (2014—2023),68000 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Серый,Левый,Z8NH*************,Не интересует,1 543 700
Nissan,Note,2007,E11 (2005—2009),239676 км,9 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (110 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,SJNF*************,,587 000
Nissan,Qashqai,2010,I рестайлинг (2010—2013),198404 км,21 запись в отчёте Автотеки,Оригинал,3,Не битый,2.0 CVT (141 л.с.),2 л,Бензин,Вариатор,Передний,LE+,Внедорожник 5-дверный,Серый,Левый,SJNF*************,,1 199 000
Nissan,Almera,2018,G15 (2012—2018),127852 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Седан,Белый,Левый,Z8NA*************,,895 000
Nissan,Qashqai,2008,I (2006—2010),145900 км,11 записей в отчёте Автотеки,,3,Не битый,2.0 CVT (141 л.с.),2 л,Бензин,Вариатор,Передний,LE+,Внедорожник 5-дверный,Оранжевый,Левый,SJNF*************,,790 000
Nissan,Pathfinder,2010,III рестайлинг (2010—2014),261000 км,18 записей в отчёте Автотеки,Дубликат,4+,Не битый,3.0 dCi 4WD AT (231 л.с.),3 л,Дизель,Автомат,Полный,LE,Внедорожник 5-дверный,Чёрный,Левый,VSKJ*************,Не интересует,1 900 000
Nissan,Almera,2013,G15 (2012—2018),121133 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 AT (102 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort A/C,Седан,Чёрный,Левый,Z8NA*************,Возможен,855 000
Nissan,Murano,2022,Z52 (2014—2023),41287 км,8 записей в отчёте Автотеки,,1,Не битый,3.5 4WD CVT (249 л.с.),3.5 л,Бензин,Вариатор,Полный,HIGH,Внедорожник 5-дверный,Белый,Левый,Z8NT*************,Возможен,4 099 000
Nissan,Note,2013,E11 рестайлинг (2008—2013),160173 км,18 записей в отчёте Автотеки,,3,Не битый,1.4 MT (88 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Белый,Левый,SJNF*************,,874 000
Nissan,Terrano,,,,,,,,,,,,,,,,,,,1 250 000
Nissan,Micra,2000,K11 (1992—2002),173000 км,5 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.0 MT (54 л.с.),1 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Жёлтый,Левый,SJNE*************,,189 000
